ba_id,date,ba_firm_name,ba_inst_type,ba_pricing_region,ba_state,pd_id,pd_prodcode,pd_ownership,pd_promo_status,pd_minterm,pd_maxterm,pd_mintier,pd_maxtier,pd_prodname,pd_statepass,pd_numbcheck,pd_relation,pd_grandfathered,pd_clubacct,pd_cd_ira,pd_inssweep,pd_core,pd_promo,pd_variable,pd_senior,pd_addon,pd_autotransfer,pd_bumprate,pd_callable,pd_coupon_required,pd_direct_deposit,pd_gifts,pd_indexed_rate,pd_new_money_required,pd_no_penalty,pd_stepped_rate,pd_teaser_intro,pd_index_code,pd_notes,pd_iolta,pd_bonus_rate,pd_internetonly,pd_bonus_term,pd_minor_youth,pd_no_bumps,pd_no_np,pd_publicfund,pd_retention,pd_escrow,pd_student,pd_ltd_location,pd_linked_product,pd_hsa,pd_iorebta,pd_hoa,pd_non_profit,pd_pvt_bank,pd_sb_com,pd_debit_card_req,pd_no_debit_trans,pd_bill_pay_req,pd_affinity_grp,pd_estmnt_req,pd_no_bill_pay,pd_hybrid_checking,pr_rate,pr_apy
10040,2017-11-15,Bank of America,B,,SC,1328401,M  ,P,O,,,50000,99999,Rewards Savings - Gold,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Rate Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $20K to $50K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.04,0.04
10040,2017-11-15,Bank of America,B,,SC,1328402,M  ,P,O,,,100000,249999,Rewards Savings - Gold,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Rate Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $20K to $50K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.04,0.04
10040,2017-11-15,Bank of America,B,,SC,1328403,M  ,P,O,,,250000,499999,Rewards Savings - Gold,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Rate Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $20K to $50K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.04,0.04
10040,2017-11-15,Bank of America,B,,SC,1328404,M  ,P,O,,,500000,999999,Rewards Savings - Gold,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Rate Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $20K to $50K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.04,0.04
10040,2017-11-15,Bank of America,B,,SC,1328405,M  ,P,O,,,1000000,0,Rewards Savings - Gold,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Rate Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $20K to $50K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.04,0.04
10040,2017-11-15,Bank of America,B,,SC,1328670,M  ,P,O,,,2500,9999,Rewards Savings - Platinum,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $50K to $100K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.05,0.05
10040,2017-11-15,Bank of America,B,,SC,1328671,M  ,P,O,,,10000,24999,Rewards Savings - Platinum,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $50K to $100K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.05,0.05
10040,2017-11-15,Bank of America,B,,SC,1328672,M  ,P,O,,,25000,49999,Rewards Savings - Platinum,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $50K to $100K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.05,0.05
10040,2017-11-15,Bank of America,B,,SC,1328673,M  ,P,O,,,50000,99999,Rewards Savings - Platinum,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $50K to $100K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.05,0.05
10040,2017-11-15,Bank of America,B,,SC,1328674,M  ,P,O,,,100000,249999,Rewards Savings - Platinum,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $50K to $100K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.05,0.05
10040,2017-11-15,Bank of America,B,,SC,1328675,M  ,P,O,,,250000,499999,Rewards Savings - Platinum,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $50K to $100K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.05,0.05
10040,2017-11-15,Bank of America,B,,SC,1328676,M  ,P,O,,,500000,999999,Rewards Savings - Platinum,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $50K to $100K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.05,0.05
10040,2017-11-15,Bank of America,B,,SC,1328677,M  ,P,O,,,1000000,0,Rewards Savings - Platinum,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $50K to $100K.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.05,0.05
10040,2017-11-15,Bank of America,B,,SC,1328942,M  ,P,O,,,2500,9999,Rewards Savings - Platinum Honors,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $100K+.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.06,0.06
10040,2017-11-15,Bank of America,B,,SC,1328943,M  ,P,O,,,10000,24999,Rewards Savings - Platinum Honors,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $100K+.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.06,0.06
10040,2017-11-15,Bank of America,B,,SC,1328944,M  ,P,O,,,25000,49999,Rewards Savings - Platinum Honors,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $100K+.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.06,0.06
10040,2017-11-15,Bank of America,B,,SC,1328945,M  ,P,O,,,50000,99999,Rewards Savings - Platinum Honors,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $100K+.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.06,0.06
10040,2017-11-15,Bank of America,B,,SC,1328946,M  ,P,O,,,100000,249999,Rewards Savings - Platinum Honors,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $100K+.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.06,0.06
10040,2017-11-15,Bank of America,B,,SC,1328947,M  ,P,O,,,250000,499999,Rewards Savings - Platinum Honors,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $100K+.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.06,0.06
10040,2017-11-15,Bank of America,B,,SC,1328948,M  ,P,O,,,500000,999999,Rewards Savings - Platinum Honors,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $100K+.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.06,0.06
10040,2017-11-15,Bank of America,B,,SC,1328949,M  ,P,O,,,1000000,0,Rewards Savings - Platinum Honors,N,3,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,"To be eligible for the Rewards Savings Booster, customer must have a Bank of America personal checking account, be enrolled in the Preferred Rewards program & have a 3-month average combined balance of $100K+.",N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.06,0.06
11410,2017-11-15,Bank of Internet USA,I,,US,260765,C  ,P,O,3.0,3.0,1000,0,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.55,0.55
11410,2017-11-15,Bank of Internet USA,I,,US,260803,C  ,P,O,6.0,6.0,1000,0,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.75,0.75
11410,2017-11-15,Bank of Internet USA,I,,US,260879,C  ,P,O,24.0,24.0,1000,0,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,1.19,1.19
11410,2017-11-15,Bank of Internet USA,I,,US,260955,C  ,P,O,48.0,48.0,1000,0,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,1.39,1.39
11410,2017-11-15,Bank of Internet USA,I,,US,260993,C  ,P,P,60.0,60.0,1000,0,,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,2.22,2.25
11410,2017-11-15,Bank of Internet USA,I,,US,824463,C  ,P,O,36.0,36.0,1000,0,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,1.29,1.29
11410,2017-11-15,Bank of Internet USA,I,,US,984975,K  ,P,P,,,1,150000,Rewards Checking,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,NONE,Account earns combined rate of 1.25% APY based on services used in a month. Direct deposit of at least $1K earns 0.4166% APY; use your Rewards Checking Visa Debit Card at least 10 times for purchases (minimum $3) earn 0.4166% APY; use your debit card 15 t,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,Y,25.0,N,N,N,,N,1.24,1.24
11410,2017-11-15,Bank of Internet USA,I,,US,1035373,C  ,P,O,12.0,12.0,1000,0,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.99,1.0
11410,2017-11-15,Bank of Internet USA,I,,US,1169501,C  ,P,O,12.0,12.0,1000,0,Fixed IRA,N,N,N,N,N,I,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.6,0.6
11410,2017-11-15,Bank of Internet USA,I,,US,1169502,C  ,P,O,18.0,18.0,1000,0,Fixed IRA,N,N,N,N,N,I,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.7,0.7
11410,2017-11-15,Bank of Internet USA,I,,US,1169503,C  ,P,O,36.0,36.0,1000,0,Fixed IRA,N,N,N,N,N,I,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.75,0.75
11410,2017-11-15,Bank of Internet USA,I,,US,1169505,M  ,P,O,,,250,999,IRA Savings,N,N,N,N,N,I,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.15,0.15
11410,2017-11-15,Bank of Internet USA,I,,US,1179921,K  ,P,P,,,5000,0,Platinum Checking,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.71,0.71
11410,2017-11-15,Bank of Internet USA,I,,US,1279146,M  ,P,O,,,1000,0,IRA Savings,N,N,N,N,N,I,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.7,0.7
11410,2017-11-15,Bank of Internet USA,I,,US,1316759,M  ,P,P,,,1,0,Smart Money Market,N,3,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,1.05,1.05
11410,2017-11-15,Bank of Internet USA,I,,US,1316761,S  ,P,P,,,1,0,Smart Savings,S,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,1.05,1.05
28974,2017-11-15,Community Bank of Cameron,B,,WI,807824,K  ,O,O,,,1,0,NOW Checking,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.05,0.05
28974,2017-11-15,Community Bank of Cameron,B,,WI,807825,K  ,P,O,,,500,0,Classic Checking,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,NONE,Must be 55+ to open this account.,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.04,0.05
28974,2017-11-15,Community Bank of Cameron,B,,WI,807826,K  ,P,O,,,1000,0,Cyber Checking,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,E-statements are required. Must log in online each statement cycle.,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,Y,,N,0.25,0.25
28974,2017-11-15,Community Bank of Cameron,B,,WI,807829,M  ,P,O,,,1,0,IRA Passbook,N,N,N,N,N,I,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,N,N,,N,N,N,,N,0.65,0.65
28974,2017-11-15,Community Bank of Cameron,B,,WI,807830,M  ,O,O,,,1,4999,High Yield Money Market,N,3,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.09,0.1
28974,2017-11-15,Community Bank of Cameron,B,,WI,807831,M  ,O,O,,,5000,0,High Yield Money Market,N,3,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.14,0.15
28974,2017-11-15,Community Bank of Cameron,B,,WI,807832,S  ,O,O,,,1,999,High Yield Savings,S,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.04,0.05
28974,2017-11-15,Community Bank of Cameron,B,,WI,807833,S  ,O,O,,,1000,0,High Yield Savings,S,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.09,0.1
28974,2017-11-15,Community Bank of Cameron,B,,WI,807834,C  ,O,O,3.0,3.0,500,0,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.09,0.1
28974,2017-11-15,Community Bank of Cameron,B,,WI,807835,C  ,O,O,6.0,6.0,1000,9999,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.14,0.15
28974,2017-11-15,Community Bank of Cameron,B,,WI,807836,C  ,O,O,12.0,12.0,1000,9999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.39,0.4
28974,2017-11-15,Community Bank of Cameron,B,,WI,807837,C  ,O,O,18.0,18.0,1000,9999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.64,0.65
28974,2017-11-15,Community Bank of Cameron,B,,WI,807838,C  ,O,O,30.0,30.0,1000,9999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.1,1.1
28974,2017-11-15,Community Bank of Cameron,B,,WI,807839,C  ,O,O,30.0,30.0,10000,19999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.1,1.1
28974,2017-11-15,Community Bank of Cameron,B,,WI,807840,C  ,O,O,48.0,48.0,1000,9999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.4,1.41
28974,2017-11-15,Community Bank of Cameron,B,,WI,807841,C  ,O,O,48.0,48.0,10000,19999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.4,1.41
28974,2017-11-15,Community Bank of Cameron,B,,WI,807842,C  ,O,O,48.0,48.0,20000,0,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.4,1.41
28974,2017-11-15,Community Bank of Cameron,B,,WI,818640,C  ,O,O,18.0,18.0,10000,19999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.64,0.65
28974,2017-11-15,Community Bank of Cameron,B,,WI,818641,C  ,O,O,18.0,18.0,20000,0,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.64,0.65
28974,2017-11-15,Community Bank of Cameron,B,,WI,818642,C  ,O,O,30.0,30.0,20000,0,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.1,1.1
28974,2017-11-15,Community Bank of Cameron,B,,WI,829909,C  ,O,O,6.0,6.0,10000,19999,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.14,0.15
28974,2017-11-15,Community Bank of Cameron,B,,WI,829910,C  ,O,O,6.0,6.0,20000,0,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.14,0.15
28974,2017-11-15,Community Bank of Cameron,B,,WI,829911,C  ,O,O,12.0,12.0,10000,19999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.39,0.4
28974,2017-11-15,Community Bank of Cameron,B,,WI,829912,C  ,O,O,12.0,12.0,20000,0,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.39,0.4
28974,2017-11-15,Community Bank of Cameron,B,,WI,899712,C  ,O,P,30.0,30.0,1000,9999,Performance +,N,N,N,N,N,O,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,NONE,Option to bump up the rate once during the term.,N,N,N,,N,1.0,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.1,1.1
28974,2017-11-15,Community Bank of Cameron,B,,WI,1010423,C  ,O,P,30.0,30.0,10000,19999,Performance +,N,N,N,N,N,O,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,NONE,Option to bump up the rate once during the term.,N,N,N,,N,1.0,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.1,1.1
28974,2017-11-15,Community Bank of Cameron,B,,WI,1010424,C  ,O,P,30.0,30.0,20000,0,Performance +,N,N,N,N,N,O,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,NONE,Option to bump up the rate once during the term.,N,N,N,,N,1.0,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.1,1.1
28974,2017-11-15,Community Bank of Cameron,B,,WI,1201688,C  ,O,O,60.0,60.0,1000,9999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.75,1.76
28974,2017-11-15,Community Bank of Cameron,B,,WI,1201689,C  ,O,O,60.0,60.0,10000,19999,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.75,1.76
28974,2017-11-15,Community Bank of Cameron,B,,WI,1201690,C  ,O,O,60.0,60.0,20000,0,,N,N,N,N,N,O,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,N,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,1.75,1.76
10040,2017-11-22,Bank of America,B,,SC,225519,C  ,O,O,3.0,5.93,1000,9999,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,O,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.03,0.03
10040,2017-11-22,Bank of America,B,,SC,225561,C  ,O,O,6.0,11.0,1000,9999,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,O,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.03,0.03
10040,2017-11-22,Bank of America,B,,SC,225603,C  ,O,O,12.0,17.0,1000,9999,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,O,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.05,0.05
10040,2017-11-22,Bank of America,B,,SC,225645,C  ,O,O,18.0,23.0,1000,9999,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,O,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.07,0.07
10040,2017-11-22,Bank of America,B,,SC,225686,C  ,O,O,24.0,35.0,1000,9999,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,O,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.1,0.1
10040,2017-11-22,Bank of America,B,,SC,225727,C  ,O,O,36.0,47.0,1000,9999,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,NONE,,N,N,N,,N,,,O,N,N,N,N,,N,N,N,N,N,S,N,,N,N,N,,N,0.55,0.55
